Supplementary Data 8. Differential gene expression between clone #5 and clone #4 in Table 1,,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,Diff
EIF3J,0.93280937,0.129670447,0.112,0.116,1,0.004
NDUFB7,0.214499899,0.129944846,0.503,0.475,1,-0.028
STMP1,0.713473695,0.129946784,0.241,0.234,1,-0.007
PLAAT3,0.912801492,0.130090411,0.181,0.181,1,0
RSRP1,0.575990943,0.130504644,0.553,0.567,1,0.014
UBE2V1,0.23998141,0.130806544,0.425,0.407,1,-0.018
STIM2,0.879638585,0.130881886,0.169,0.18,1,0.011
HNRNPH1,0.714404207,0.130888149,0.216,0.21,1,-0.006
RALGAPA1,0.477468783,0.130985629,0.162,0.147,1,-0.015
TTC1,0.906244183,0.131223484,0.15,0.151,1,0.001
PTP4A2,0.195614826,0.131469616,0.709,0.7,1,-0.009
GATAD2B,0.64820753,0.131615496,0.134,0.126,1,-0.008
RAB27A,0.928124577,0.131621452,0.231,0.241,1,0.01
MTF2,0.556380198,0.13163311,0.125,0.114,1,-0.011
TMSB10,0.00036584,0.131823612,1,1,1,0
COX5A,0.218246843,0.131948212,0.391,0.361,1,-0.03
TAF10,0.262044331,0.132225232,0.581,0.559,1,-0.022
PSME1,0.189253844,0.132263256,0.844,0.833,1,-0.011
MGST3,0.663314898,0.132742068,0.269,0.272,1,0.003
NDUFA4,0.328347686,0.133114661,0.591,0.58,1,-0.011
FAM172A,0.503139072,0.133299533,0.159,0.143,1,-0.016
CD96,0.161614452,0.133553347,0.309,0.271,1,-0.038
NDUFS8,0.606042899,0.133798215,0.297,0.291,1,-0.006
LMAN1,0.643653048,0.133873226,0.219,0.212,1,-0.007
SUGP2,0.747978914,0.133961529,0.103,0.098,1,-0.005
DBNL,0.787976619,0.134137743,0.231,0.234,1,0.003
DDX39B,0.950627458,0.134392086,0.309,0.324,1,0.015
PLIN2,0.775691846,0.134620243,0.103,0.098,1,-0.005
NR1D2,0.804208342,0.134848428,0.15,0.146,1,-0.004
SLC16A7,0.557558445,0.134923716,0.125,0.113,1,-0.012
GNPTG,0.806878354,0.134940863,0.194,0.203,1,0.009
DNAJB6,0.487702019,0.135233992,0.316,0.306,1,-0.01
SERBP1,0.467366141,0.135334483,0.447,0.427,1,-0.02
EIF4EBP2,0.772099761,0.135398877,0.247,0.248,1,0.001
BAG1,0.810267088,0.135400563,0.181,0.177,1,-0.004
ARID4A,0.672028759,0.135675011,0.159,0.152,1,-0.007
SH3BGRL,0.498132111,0.135718969,0.362,0.356,1,-0.006
MORF4L1,0.264864149,0.135740733,0.469,0.448,1,-0.021
CSK,0.251431726,0.135753269,0.459,0.469,1,0.01
POLR2H,0.993445302,0.135927838,0.112,0.115,1,0.003
SCAND1,0.547123184,0.136210467,0.372,0.373,1,0.001
PCBP2,0.10325666,0.136214369,0.575,0.535,1,-0.04
ISCA1,0.717455279,0.136230868,0.166,0.161,1,-0.005
H2AFJ,0.752001547,0.136483119,0.125,0.136,1,0.011
MYL12B,0.093436072,0.137072636,0.772,0.753,1,-0.019
CD37,0.051183308,0.137215427,0.797,0.772,1,-0.025
UBAP2L,0.621671988,0.137313791,0.1,0.092,1,-0.008
SVBP,0.589947792,0.137516308,0.112,0.102,1,-0.01
CLTB,0.599802189,0.137517965,0.222,0.212,1,-0.01
GPBP1,0.903323025,0.137661598,0.281,0.284,1,0.003
9-Mar,0.976678809,0.13785546,0.125,0.126,1,0.001
FAM120B,0.731704025,0.137878463,0.106,0.1,1,-0.006
GTF3C6,0.795700201,0.137908607,0.178,0.176,1,-0.002
MAGED2,0.975498827,0.138156784,0.134,0.14,1,0.006
ARGLU1,0.205703307,0.138274887,0.544,0.521,1,-0.023
SDR39U1,0.418063425,0.138285019,0.222,0.204,1,-0.018
CEP57,0.870896644,0.138694316,0.169,0.176,1,0.007
RBIS,0.849388957,0.139167676,0.278,0.283,1,0.005
POLDIP2,0.850110951,0.13918742,0.112,0.11,1,-0.002
TLK1,0.939221055,0.139453402,0.128,0.131,1,0.003
GFI1,0.294006543,0.139537983,0.081,0.103,1,0.022
NDUFAF8,0.999893072,0.139544257,0.172,0.178,1,0.006
MRPL4,0.994359057,0.139577388,0.138,0.142,1,0.004
SRPRA,0.415469516,0.139695672,0.319,0.298,1,-0.021
DDX18,0.988022319,0.139785147,0.284,0.299,1,0.015
CDC25B,0.547397139,0.139906925,0.388,0.384,1,-0.004
RUNX1,0.990051762,0.139914599,0.15,0.155,1,0.005
CEBPZ,0.789839681,0.140051534,0.169,0.166,1,-0.003
WHAMM,0.90815912,0.140084236,0.162,0.173,1,0.011
UQCRFS1,0.597908716,0.140107375,0.328,0.321,1,-0.007
PSMD3,0.973775234,0.140142833,0.128,0.131,1,0.003
MKNK2,0.218700569,0.140351678,0.328,0.29,1,-0.038
HNRNPH2,0.754914712,0.140649637,0.122,0.118,1,-0.004
EIF3F,0.066002066,0.140690488,0.769,0.758,1,-0.011
GIPC1,0.623981644,0.140802819,0.138,0.128,1,-0.01
TAP2,0.755247571,0.140869374,0.334,0.343,1,0.009
MYO9B,0.572609844,0.141225945,0.219,0.208,1,-0.011
RPL38,0.054905142,0.141246856,0.931,0.936,1,0.005
TMEM35B,0.354186644,0.14141116,0.234,0.211,1,-0.023
ELF1,0.418672545,0.141500675,0.294,0.277,1,-0.017
PPP5C,0.84334916,0.141741051,0.138,0.135,1,-0.003
POLDIP3,0.975037136,0.141854356,0.1,0.103,1,0.003
MPC2,0.777543456,0.141885289,0.178,0.177,1,-0.001
WIPF1,0.182094551,0.142166605,0.472,0.436,1,-0.036
PARK7,0.260889564,0.142316765,0.431,0.427,1,-0.004
PPIE,0.951068305,0.14235565,0.1,0.1,1,0
TES,0.761728992,0.142419894,0.234,0.231,1,-0.003
MIEN1,0.633077901,0.142473668,0.3,0.291,1,-0.009
RAPGEF6,0.92928721,0.142531912,0.1,0.101,1,0.001
CAPN7,0.878036891,0.142642717,0.162,0.162,1,0
UHMK1,0.188748683,0.142754871,0.288,0.251,1,-0.037
CST7,0.0017813,0.142806843,0.991,0.984,1,-0.007
R3HCC1,0.843824852,0.142914438,0.109,0.116,1,0.007
SERPINB6,0.763981496,0.143118602,0.162,0.162,1,0
APBB1IP,0.977005298,0.143146306,0.456,0.506,1,0.05
TCF25,0.138623099,0.143147304,0.575,0.55,1,-0.025
BTN3A3,0.884611071,0.143200437,0.184,0.196,1,0.012
CHD6,0.707624458,0.143439268,0.144,0.137,1,-0.007
RPS20,0.352860264,0.143885184,0.456,0.447,1,-0.009
NCK1,0.432475335,0.143949815,0.175,0.153,1,-0.022
PRPF6,0.983915809,0.144267558,0.156,0.163,1,0.007
FNTA,0.889727901,0.144392837,0.2,0.214,1,0.014
MAPRE2,0.708264504,0.144494652,0.284,0.281,1,-0.003
B4GALT3,0.780222653,0.144522483,0.134,0.131,1,-0.003
RNF220,0.808386652,0.144531589,0.225,0.228,1,0.003
MPPE1,0.567789729,0.144718852,0.131,0.12,1,-0.011
ATF7IP,0.741028533,0.144886846,0.231,0.229,1,-0.002
SMIM27,0.773730917,0.145134261,0.131,0.127,1,-0.004
KIF2A,0.25919799,0.145440737,0.472,0.455,1,-0.017
NPEPPS,0.442568847,0.145640321,0.184,0.167,1,-0.017
RAD23A,0.595579438,0.145889625,0.356,0.354,1,-0.002
HEXIM1,0.918837428,0.146110077,0.097,0.1,1,0.003
ATXN2L,0.534261779,0.146251794,0.244,0.229,1,-0.015
DTD1,0.903575248,0.146700481,0.147,0.148,1,0.001
HCST,0.034722263,0.146911982,0.938,0.942,1,0.004
SNRPC,0.64749263,0.14704969,0.178,0.199,1,0.021
AC243960.1,0.845463607,0.147129389,0.169,0.169,1,0
RPIA,0.844303707,0.147140938,0.131,0.129,1,-0.002
PLSCR3,0.563606549,0.147161112,0.25,0.241,1,-0.009
CD320,0.456991735,0.147216058,0.331,0.327,1,-0.004
CUL1,0.994302557,0.147228277,0.116,0.119,1,0.003
GLIPR1,0.873268086,0.147317717,0.347,0.365,1,0.018
SLC25A39,0.6260505,0.147487172,0.194,0.185,1,-0.009
GNB2,0.149810408,0.147776988,0.494,0.461,1,-0.033
AC020916.1,0.515438221,0.147893567,0.212,0.202,1,-0.01
DNAJC4,0.839491647,0.147983628,0.103,0.11,1,0.007
ACADVL,0.802860962,0.148089642,0.269,0.289,1,0.02
TMBIM6,0.145313297,0.148421896,0.644,0.619,1,-0.025
BUB3,0.550913309,0.148557779,0.319,0.316,1,-0.003
RHBDD2,0.533729035,0.148799841,0.178,0.165,1,-0.013
ZBTB1,0.931678647,0.148850615,0.162,0.171,1,0.009
NTAN1,0.696435838,0.149198841,0.112,0.104,1,-0.008
SMCHD1,0.516888195,0.149662829,0.447,0.444,1,-0.003
DHX15,0.575771795,0.150063369,0.128,0.117,1,-0.011
AP002387.2,0.976726868,0.150151885,0.15,0.153,1,0.003
RNF4,0.796161622,0.15027751,0.166,0.179,1,0.013
DOK2,0.936167516,0.150538075,0.306,0.319,1,0.013
PSMD2,0.852435721,0.150583752,0.209,0.21,1,0.001
PYHIN1,0.562685411,0.150597732,0.375,0.379,1,0.004
MRPS12,0.566058309,0.150859035,0.156,0.144,1,-0.012
TACC1,0.818508174,0.15100921,0.191,0.187,1,-0.004
BAZ1B,0.766995195,0.151386606,0.184,0.181,1,-0.003
UPF2,0.744534867,0.1516077,0.178,0.17,1,-0.008
KLC1,0.819190024,0.15199104,0.131,0.128,1,-0.003
ARPC3,0.142690386,0.15201754,0.722,0.76,1,0.038
UBB,0.055370841,0.152194168,0.794,0.787,1,-0.007
BCL10,0.493579042,0.152311559,0.106,0.093,1,-0.013
LRBA,0.49287865,0.152446851,0.147,0.133,1,-0.014
EMP3,0.300773021,0.152539148,0.831,0.824,1,-0.007
GLUD1,0.56998286,0.152672635,0.203,0.191,1,-0.012
ISCU,0.675428739,0.152748469,0.362,0.375,1,0.013
DNAJC7,0.631121169,0.152753413,0.166,0.155,1,-0.011
CAPN2,0.381929277,0.152793858,0.412,0.396,1,-0.016
SEPTIN1,0.404409451,0.152825662,0.453,0.444,1,-0.009
SLC25A6,0.0627364,0.153291909,0.816,0.794,1,-0.022
GLO1,0.978922854,0.153322537,0.116,0.118,1,0.002
TWF1,0.999878246,0.153491604,0.128,0.13,1,0.002
PPP1R12A,0.307322739,0.1535134,0.375,0.356,1,-0.019
COMMD8,0.775445833,0.15379481,0.106,0.115,1,0.009
TRIM33,0.861972291,0.154085023,0.1,0.105,1,0.005
ATP5F1E,0.007509093,0.154333643,0.944,0.929,1,-0.015
GON4L,0.562170045,0.154401422,0.209,0.196,1,-0.013
STX10,0.876703682,0.154890562,0.172,0.173,1,0.001
BOD1L1,0.923183988,0.154950604,0.259,0.272,1,0.013
VPS26B,0.781687797,0.15505094,0.234,0.235,1,0.001
VPS29,0.734149399,0.155295111,0.225,0.226,1,0.001
LSP1,0.009685746,0.155389075,0.897,0.862,1,-0.035
SLAMF6,0.900070421,0.155622264,0.197,0.196,1,-0.001
TSR3,0.569982825,0.15584701,0.188,0.179,1,-0.009
SPATA13,0.774575251,0.155924429,0.147,0.159,1,0.012
STK24,0.763810198,0.156160134,0.209,0.208,1,-0.001
RAB8B,0.797176472,0.156280279,0.15,0.147,1,-0.003
POLR2L,0.295019358,0.156480687,0.462,0.456,1,-0.006
MRPS16,0.442528896,0.156542293,0.125,0.109,1,-0.016
RPL27A,0.053523374,0.156793371,0.859,0.886,1,0.027
CRYBG1,0.714537997,0.156938011,0.1,0.111,1,0.011
SH3BGRL3,9.79E-05,0.157005649,0.997,0.996,1,-0.001
MOB1A,0.314556175,0.157007553,0.331,0.307,1,-0.024
AFTPH,0.73087565,0.157055866,0.112,0.106,1,-0.006
ABHD17A,0.10111164,0.157252954,0.738,0.717,1,-0.021
INO80,0.860301566,0.157265701,0.122,0.121,1,-0.001
CCDC91,0.821906034,0.157334142,0.131,0.13,1,-0.001
TMEM9B,0.643159412,0.157405461,0.209,0.202,1,-0.007
KDM2A,0.508639296,0.15750748,0.241,0.228,1,-0.013
SLC25A1,0.972975426,0.15848898,0.138,0.142,1,0.004
ITGB7,0.297600979,0.158641339,0.378,0.358,1,-0.02
CLN3,0.56270616,0.158780201,0.194,0.183,1,-0.011
POGZ,0.966175443,0.159328758,0.109,0.112,1,0.003
TPP2,0.977585738,0.159334582,0.147,0.153,1,0.006
FERMT3,0.22807924,0.159753686,0.334,0.301,1,-0.033
RAP2B,0.659720659,0.159763388,0.238,0.239,1,0.001
DNLZ,0.806517169,0.160140425,0.106,0.103,1,-0.003
ANXA7,0.635365619,0.160297618,0.178,0.169,1,-0.009
PAK2,0.493853303,0.160443844,0.406,0.39,1,-0.016
POLR1D,0.48525357,0.160505695,0.347,0.34,1,-0.007
SRPK2,0.114856929,0.160526209,0.372,0.326,1,-0.046
TNIP1,0.500651248,0.160858631,0.269,0.258,1,-0.011
ATP5PB,0.367719512,0.160865012,0.425,0.427,1,0.002
RING1,0.898828037,0.160939695,0.112,0.112,1,0
ARRB2,0.269036474,0.16102367,0.494,0.474,1,-0.02
NUP98,0.774406383,0.16121166,0.109,0.103,1,-0.006
WNK1,0.856964033,0.16156859,0.247,0.251,1,0.004
ILK,0.839578104,0.162248981,0.147,0.145,1,-0.002
COG5,0.422391791,0.16281135,0.084,0.102,1,0.018
SMIM26,0.697169673,0.163262736,0.253,0.255,1,0.002
KLF2,0.008141145,0.163319342,0.831,0.807,1,-0.024
USP4,0.844828698,0.163387726,0.131,0.13,1,-0.001
SLC10A3,0.729121404,0.163447622,0.144,0.136,1,-0.008
EPN1,0.832241286,0.163516161,0.103,0.109,1,0.006
BTN3A1,0.58713499,0.163701565,0.209,0.201,1,-0.008
FDPS,0.861097817,0.164155265,0.15,0.148,1,-0.002
SF3B2,0.299798509,0.164552815,0.528,0.523,1,-0.005
CYP4V2,0.257132826,0.164792433,0.116,0.093,1,-0.023
CDS2,0.727718515,0.16489234,0.141,0.135,1,-0.006
CREBBP,0.512132662,0.165103304,0.128,0.115,1,-0.013
RAC2,0.036735493,0.165249557,0.859,0.851,1,-0.008
TPM3,0.034506432,0.165730891,0.825,0.827,1,0.002
PFDN4,0.870732423,0.166279762,0.106,0.104,1,-0.002
HLA-C,6.16E-10,0.16643082,1,1,1.04E-05,0
SUPT20H,0.956094019,0.166613833,0.119,0.122,1,0.003
RNF167,0.38420577,0.166939861,0.362,0.353,1,-0.009
FBL,0.469329465,0.167401408,0.297,0.294,1,-0.003
C1QBP,0.704032235,0.167517551,0.253,0.252,1,-0.001
GSDMD,0.470619257,0.167950806,0.25,0.237,1,-0.013
PBRM1,0.530961766,0.168091497,0.178,0.163,1,-0.015
SLTM,0.34762041,0.168202086,0.262,0.239,1,-0.023
PPP3CA,0.928135352,0.168245566,0.122,0.121,1,-0.001
MYO1F,0.050351551,0.168381853,0.425,0.361,1,-0.064
UBN1,0.473513107,0.16843015,0.212,0.199,1,-0.013
EFR3A,0.726420638,0.168441355,0.138,0.132,1,-0.006
LSM14A,0.454639825,0.16861517,0.378,0.37,1,-0.008
GIMAP4,0.196188909,0.168882554,0.472,0.436,1,-0.036
CD7,0.073498539,0.168919489,0.606,0.575,1,-0.031
MITD1,0.773076784,0.169010379,0.119,0.115,1,-0.004
MRPL11,0.765036203,0.169018487,0.153,0.15,1,-0.003
PSMB2,0.350418842,0.169153256,0.222,0.198,1,-0.024
TRIM22,0.68667336,0.169218075,0.256,0.257,1,0.001
OGT,0.463121263,0.169274781,0.231,0.216,1,-0.015
PRRC2C,0.348864734,0.169890721,0.494,0.497,1,0.003
APEH,0.533491789,0.170101578,0.172,0.162,1,-0.01
STK26,0.804023931,0.170259068,0.106,0.115,1,0.009
UTP23,0.665552557,0.170410164,0.109,0.124,1,0.015
CORO1B,0.398584211,0.170434951,0.247,0.228,1,-0.019
YPEL3,0.246744453,0.170490608,0.597,0.589,1,-0.008
SF3B6,0.425348084,0.170549646,0.291,0.28,1,-0.011
ANKRD36B,0.665628253,0.170680819,0.103,0.096,1,-0.007
EIF3I,0.65936231,0.170687358,0.306,0.305,1,-0.001
PPCS,0.64356265,0.171787658,0.197,0.187,1,-0.01
NDUFA6,0.376882226,0.171982797,0.294,0.281,1,-0.013
DHX36,0.456548987,0.172005451,0.238,0.222,1,-0.016
NUBP2,0.610265256,0.172125624,0.156,0.177,1,0.021
SNX17,0.556636461,0.172240285,0.262,0.249,1,-0.013
TMEM230,0.725927418,0.17234591,0.238,0.231,1,-0.007
PRKCB,0.489835597,0.172358933,0.362,0.348,1,-0.014
C17orf49,0.614812416,0.172411938,0.297,0.297,1,0
ACBD3,0.515210829,0.172419107,0.109,0.097,1,-0.012
RNF213,0.109621328,0.172689554,0.684,0.665,1,-0.019
POMP,0.43844125,0.172706425,0.278,0.264,1,-0.014
MFNG,0.45045509,0.173104685,0.256,0.237,1,-0.019
CYBC1,0.471221876,0.173338724,0.241,0.231,1,-0.01
VCP,0.245203866,0.173354989,0.4,0.383,1,-0.017
LMAN2,0.142146745,0.173469955,0.434,0.396,1,-0.038
DRG2,0.524540518,0.173582698,0.138,0.125,1,-0.013
CCND2,0.518845022,0.173775666,0.212,0.203,1,-0.009
NUDC,0.582089108,0.173897121,0.222,0.216,1,-0.006
FLNA,0.098330988,0.174046812,0.819,0.813,1,-0.006
ATP5MF,0.22963264,0.174296748,0.412,0.377,1,-0.035
GNA13,0.381166122,0.174453799,0.166,0.148,1,-0.018
CDK11A,0.401424744,0.174829535,0.169,0.149,1,-0.02
CEP95,0.63501897,0.174832608,0.103,0.095,1,-0.008
TP53I13,0.65136712,0.175056688,0.144,0.137,1,-0.007
ERGIC2,0.56096538,0.175110658,0.1,0.089,1,-0.011
HECTD4,0.655347991,0.17513206,0.112,0.104,1,-0.008
MRPL54,0.438681431,0.17583965,0.253,0.236,1,-0.017
SEC11A,0.831703607,0.176055798,0.275,0.289,1,0.014
ATP6V1H,0.672300542,0.176287807,0.103,0.095,1,-0.008
RHOB,0.670466444,0.176358199,0.112,0.124,1,0.012
CDKN2D,0.929233461,0.17649411,0.284,0.301,1,0.017
SP100,0.131275507,0.176529596,0.391,0.36,1,-0.031
TAPBPL,0.774413585,0.176724194,0.128,0.125,1,-0.003
C5orf56,0.351954998,0.177321349,0.338,0.326,1,-0.012
ROMO1,0.423000055,0.17732571,0.334,0.322,1,-0.012
PRKAR2A,0.930855166,0.177841203,0.147,0.149,1,0.002
IQGAP2,0.202353425,0.177895361,0.316,0.274,1,-0.042
PSMF1,0.550878802,0.17827449,0.259,0.248,1,-0.011
ASAH1,0.91403853,0.178335217,0.156,0.159,1,0.003
RIPK1,0.591843915,0.178419802,0.1,0.089,1,-0.011
GPRIN3,0.938565799,0.178565531,0.112,0.114,1,0.002
TAX1BP1,0.68699271,0.178690495,0.369,0.365,1,-0.004
CA5B,0.338519497,0.178772318,0.162,0.141,1,-0.021
STOML2,0.680712217,0.178920184,0.144,0.138,1,-0.006
XRCC6,0.319703964,0.179199347,0.394,0.378,1,-0.016
SLC39A10,0.678198502,0.179401587,0.106,0.099,1,-0.007
HMGB1,0.042041872,0.179547877,0.822,0.784,1,-0.038
MAP2K2,0.577192277,0.179611698,0.391,0.395,1,0.004
BST2,0.409082638,0.179639152,0.391,0.368,1,-0.023
RESF1,0.095555868,0.179989701,0.581,0.539,1,-0.042
SIRT2,0.8167297,0.180138519,0.131,0.141,1,0.01
TUBB4B,0.17562583,0.180368339,0.259,0.224,1,-0.035
PPP1R18,0.247038169,0.180599366,0.491,0.471,1,-0.02
NDUFC1,0.412889988,0.180653186,0.184,0.167,1,-0.017
RASSF7,0.509507296,0.181086847,0.209,0.197,1,-0.012
ANKRD17,0.882714119,0.181337396,0.1,0.099,1,-0.001
COMMD2,0.504352427,0.181455398,0.15,0.135,1,-0.015
TMEM250,0.487741148,0.181852698,0.128,0.114,1,-0.014
HMOX2,0.493478969,0.182067547,0.25,0.242,1,-0.008
SPAG7,0.632144775,0.182443143,0.191,0.181,1,-0.01
TESC,0.543094271,0.182610821,0.119,0.106,1,-0.013
NOP56,0.464343902,0.182892723,0.144,0.128,1,-0.016
USP1,0.555594699,0.183237467,0.141,0.129,1,-0.012
MRPL38,0.501807557,0.183555993,0.169,0.154,1,-0.015
ZFAND5,0.510226212,0.183646497,0.144,0.131,1,-0.013
C1orf122,0.700937518,0.183648133,0.153,0.148,1,-0.005
CMTM3,0.604072926,0.184043699,0.234,0.231,1,-0.003
CTR9,0.663930692,0.184296562,0.147,0.14,1,-0.007
ARMC8,0.586991711,0.185111948,0.097,0.112,1,0.015
CREB1,0.743676213,0.185438717,0.141,0.135,1,-0.006
ACSS1,0.685393687,0.185563282,0.116,0.109,1,-0.007
FKBP8,0.221275963,0.185690595,0.531,0.55,1,0.019
IL32,3.99E-05,0.185804944,0.984,0.981,0.671023184,-0.003
PLAA,0.598574089,0.185953174,0.116,0.106,1,-0.01
COX8A,0.18281187,0.186026995,0.516,0.508,1,-0.008
S100A4,4.55E-05,0.186091047,0.984,0.996,0.764067061,0.012
DHX30,0.686141104,0.186137737,0.112,0.105,1,-0.007
HECTD1,0.586927157,0.186193667,0.184,0.174,1,-0.01
HSPA5,0.330336554,0.187295132,0.553,0.56,1,0.007
ACAA1,0.807253275,0.187404593,0.166,0.164,1,-0.002
BIN2,0.054121819,0.187804089,0.675,0.634,1,-0.041
RAB5C,0.453366603,0.188264512,0.375,0.37,1,-0.005
RPA2,0.296769343,0.188276064,0.228,0.2,1,-0.028
HCLS1,0.112339513,0.188318912,0.616,0.612,1,-0.004
YDJC,0.744586507,0.188341689,0.122,0.116,1,-0.006
APMAP,0.232310433,0.188448365,0.544,0.53,1,-0.014
MIF4GD,0.504689677,0.18878709,0.156,0.142,1,-0.014
BSG,0.054215384,0.188797305,0.572,0.524,1,-0.048
RHOG,0.70677391,0.188824587,0.375,0.384,1,0.009
PPP6C,0.441301342,0.189218973,0.206,0.193,1,-0.013
HNRNPD,0.116963266,0.189432448,0.388,0.348,1,-0.04
RASA2,0.732781979,0.189656607,0.184,0.183,1,-0.001
HSPH1,0.744202282,0.190372852,0.109,0.103,1,-0.006
PLEK,0.041026824,0.190497326,0.644,0.617,1,-0.027
INPP5K,0.926025902,0.191086126,0.134,0.134,1,0
SETD2,0.81904976,0.191298829,0.216,0.216,1,0
IRF7,0.697858838,0.191573254,0.109,0.102,1,-0.007
DGUOK,0.190190207,0.191868873,0.294,0.264,1,-0.03
ARF3,0.664856085,0.191904271,0.153,0.145,1,-0.008
RPS11,0.025587825,0.192022334,0.85,0.851,1,0.001
CNTRL,0.996274949,0.192183202,0.141,0.145,1,0.004
CD58,0.344632018,0.192239375,0.169,0.147,1,-0.022
CAPN1,0.643710099,0.192364329,0.197,0.192,1,-0.005
ECH1,0.256180637,0.192365846,0.325,0.292,1,-0.033
CWC15,0.476388838,0.192474884,0.191,0.177,1,-0.014
HNRNPH3,0.476988075,0.192696042,0.288,0.275,1,-0.013
TRAPPC1,0.287227324,0.192959846,0.453,0.423,1,-0.03
CDIPT,0.388200382,0.193066114,0.172,0.154,1,-0.018
CHORDC1,0.598863892,0.193258069,0.125,0.116,1,-0.009
MIB2,0.641746073,0.193474077,0.191,0.181,1,-0.01
ANAPC11,0.211864015,0.193803307,0.334,0.305,1,-0.029
PSMB3,0.258335729,0.193976194,0.362,0.332,1,-0.03
H1FX,0.28359463,0.194097838,0.484,0.48,1,-0.004
ARPC4,0.16332681,0.194525623,0.519,0.512,1,-0.007
SEC62,0.219565604,0.194780089,0.347,0.319,1,-0.028
EIF3A,0.273323822,0.194833025,0.353,0.33,1,-0.023
NGRN,0.650817988,0.194953134,0.094,0.105,1,0.011
OTUB1,0.129771137,0.194990809,0.344,0.302,1,-0.042
SLC25A5,0.164219539,0.195118663,0.491,0.466,1,-0.025
HIST1H4C,0.242904164,0.195176294,0.453,0.432,1,-0.021
SLC30A9,0.433265074,0.195604789,0.1,0.085,1,-0.015
CD53,0.165826561,0.195703521,0.534,0.543,1,0.009
BNIP2,0.683449161,0.196166717,0.219,0.219,1,0
TRIM14,0.32475572,0.196300997,0.1,0.081,1,-0.019
ZNF622,0.282020251,0.196321439,0.1,0.08,1,-0.02
CD48,0.117916497,0.196442115,0.641,0.617,1,-0.024
IST1,0.603082332,0.196957729,0.122,0.112,1,-0.01
SMAD2,0.819769173,0.19706803,0.134,0.146,1,0.012
RAB7A,0.658246027,0.197267844,0.331,0.339,1,0.008
ARFGEF1,0.62685482,0.197424083,0.181,0.174,1,-0.007
UBE2A,0.694259844,0.197459885,0.166,0.161,1,-0.005
EHBP1L1,0.508662561,0.197558621,0.125,0.113,1,-0.012
NCOR1,0.187272746,0.197559036,0.366,0.34,1,-0.026
NAPRT,0.427258405,0.19776408,0.1,0.085,1,-0.015
MMP23B,0.932026051,0.197803461,0.097,0.101,1,0.004
RBM39,0.165673562,0.19876049,0.6,0.575,1,-0.025
ARPP19,0.572589328,0.199023001,0.134,0.122,1,-0.012
SERINC3,0.47956782,0.199236078,0.25,0.242,1,-0.008
LARP7,0.285168869,0.199400049,0.131,0.109,1,-0.022
KIAA1109,0.638103872,0.199459925,0.166,0.16,1,-0.006
CHD2,0.82745666,0.19949805,0.281,0.284,1,0.003
CD164,0.424684545,0.199510834,0.306,0.286,1,-0.02
NCOR2,0.725443368,0.199643322,0.1,0.096,1,-0.004
RALGDS,0.321167769,0.199783918,0.241,0.219,1,-0.022
MTFP1,0.657417213,0.200138467,0.109,0.101,1,-0.008
CDKN2AIP,0.543564033,0.200361907,0.112,0.101,1,-0.011
IRF2,0.897002964,0.200454917,0.184,0.185,1,0.001
SERPINB9,0.245002079,0.200533381,0.203,0.178,1,-0.025
HLA-A,9.31E-10,0.200567417,1,1,1.56E-05,0
TUBB,0.109376349,0.200612674,0.462,0.431,1,-0.031
USP10,0.835232403,0.200924348,0.109,0.108,1,-0.001
ACTR2,0.522118717,0.20098569,0.438,0.438,1,0
PPP3CC,0.42552669,0.201192405,0.341,0.326,1,-0.015
CZIB,0.895052082,0.201344985,0.122,0.121,1,-0.001
ATP6V0A2,0.345511157,0.201448248,0.122,0.103,1,-0.019
TMED3,0.488132634,0.201514992,0.166,0.15,1,-0.016
KMT2C,0.92605111,0.201568759,0.2,0.203,1,0.003
ITGAM,0.57621553,0.201757844,0.159,0.149,1,-0.01
ACYP2,0.991040321,0.201875075,0.125,0.128,1,0.003
SKAP1,0.84383713,0.202048826,0.45,0.476,1,0.026
TPI1,0.100340168,0.202072661,0.537,0.512,1,-0.025
TTC17,0.576686286,0.202172628,0.191,0.181,1,-0.01
KIAA2013,0.668019176,0.202564201,0.134,0.127,1,-0.007
MAP2K1,0.616493021,0.20285014,0.131,0.124,1,-0.007
CS,0.289798662,0.203428748,0.138,0.114,1,-0.024
NUCKS1,0.168689316,0.203708006,0.422,0.397,1,-0.025
VPS37B,0.229337869,0.203809173,0.216,0.187,1,-0.029
SNHG17,0.941606493,0.203850703,0.122,0.121,1,-0.001
SEMA4D,0.467608561,0.20429613,0.219,0.2,1,-0.019
NKG7,3.57E-09,0.204365068,1,0.999,6.00E-05,-0.001
SH3KBP1,0.256214119,0.204418651,0.409,0.392,1,-0.017
SF3A1,0.423413882,0.204593122,0.3,0.283,1,-0.017
TUBA1C,0.792953107,0.20476445,0.128,0.125,1,-0.003
SAP30BP,0.583011513,0.2048643,0.184,0.175,1,-0.009
SMARCA5,0.519902758,0.205283957,0.231,0.22,1,-0.011
LITAF,0.011538896,0.205326832,0.794,0.783,1,-0.011
DNAJC21,0.440843779,0.205511008,0.181,0.164,1,-0.017
PSMB10,0.239415693,0.205708928,0.447,0.436,1,-0.011
MYD88,0.548500136,0.205794754,0.166,0.154,1,-0.012
SP4,0.991239574,0.206054123,0.119,0.122,1,0.003
